TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,qCareAssistant,PlantDate,DBH,PlotSize,PermitNotes,XCoord,YCoord,Latitude,Longitude,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
255397,Permitted Site,Melaleuca quinquenervia :: Cajeput,28 Williams Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/26/2018 12:00:00 AM,3,3x3,Permit Number 781892,6014128.827,2093604.804,37.72943465,-122.393422,"(37.72943465424541, -122.3934220196647)",10,3,8,58,1,1
42457,Permitted Site,Prunus serrulata :: Ornamental Cherry,571 Mangels Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/23/2000 12:00:00 AM,9,3x3,Permit Number 42600,5997658.926,2095237.958,37.73299007,-122.4504775,"(37.73299006931729, -122.45047746491885)",9,7,4,59,40,41
109092,Property Tree,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,237 28th St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/27/2015 12:00:00 AM,3,3x3,Permit Number 773766,6004335.1,2099509.2,37.74509778,-122.4277004,"(37.745097776753205, -122.42770039628198)",2,7,5,63,22,22
94703,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,658 12th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/28/2010 12:00:00 AM,3,3x3,Permit Number 53843,5992262.688,2110962.915,37.77585638,-122.4702782,"(37.77585637803788, -122.47027822575406)",11,6,2,54,11,11
65090,Permitted Site,Pittosporum undulatum :: Victorian Box,100X 21st Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/26/1989 12:00:00 AM,10,6x6,Permit Number 27055,5995195,2114938,37.78693999,-122.4604228,"(37.78693999437139, -122.46042277069834)",11,6,1,54,11,11
95232,DPW Maintained,Cordyline australis :: Dracena Palm,1337 45th Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/25/2011 12:00:00 AM,3,3x3,Permit Number 767119,5982117.272,2105915.223,37.76140509,-122.5049991,"(37.76140509214056, -122.50499907265535)",1,8,3,56,35,35
82125,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,317 San Carlos St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-09-2008 00:00,5,3x3,Permit Number 50070,6006739.558,2104266.993,37.75829731,-122.4197237,"(37.75829730851003, -122.41972370977048)",2,4,7,28859,19,20
35787,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,450 Guerrero St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-03-2000 00:00,7,3x3,Permit Number 42003,6005497.498,2106351.868,37.76395184,-122.4241676,"(37.76395183744433, -122.4241675715768)",8,4,5,28859,19,20
95522,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1440 Judah St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-01-2011 00:00,1,3x3,Permit Number 767314,5990004.053,2105874.376,37.76175379,-122.4777193,"(37.76175379150539, -122.47771929258022)",1,8,3,56,35,35
82913,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1583 22nd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/27/2009 12:00:00 AM,4,3x3,Permit Number 52743,5989304.283,2104594.078,37.7581978,-122.4800458,"(37.75819780456023, -122.48004579086252)",1,8,3,56,35,35
139634,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1054 DIVISADERO ST,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12-03-2018 00:00,3,Width 0ft,Permit Number 782660,6001449.772,2112080.966,37.77945313,-122.4385779,"(37.77945313497168, -122.43857794377682)",15,5,11,29490,41,39
108401,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1180 York St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/19/2014 12:00:00 AM,3,3x3,Permit Number 773737,6010006.404,2102333.754,37.75317255,-122.4082891,"(37.75317255250464, -122.40828911704486)",2,4,7,28859,19,20
108497,Permitted Site,Leptospermum scoparium :: New Zealand Tea Tree,1339 12th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/23/2014 12:00:00 AM,3,3x3,Permit Number 773641,5992378.788,2106335.852,37.76315841,-122.4695397,"(37.763158412421625, -122.46953970622084)",1,8,11,56,12,14
95768,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,276 Naples St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-07-2011 00:00,3,3x3,Permit Number 767503,6003901.581,2091957.48,37.72433793,-122.4286612,"(37.72433793072348, -122.42866120916771)",9,7,6,28861,5,7
89566,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,5001X Anza St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/30/2020 12:00:00 AM,3,3x3,Permit Number 782749,5983110.498,2111681.594,37.77729627,-122.5019907,"(37.77729627313774, -122.50199066600231)",11,6,2,55,26,29
109137,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,782 34th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/29/2015 12:00:00 AM,3,3x3,Permit Number 773540,5985421.669,2110563.915,37.77436295,-122.4939133,"(37.77436294734023, -122.49391330692858)",11,6,2,55,26,29
46950,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1530 43rd Ave,3,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,05-01-2002 00:00,8,3x25,Permit Number 44987,5982828.255,2104700.398,37.75811133,-122.5024502,"(37.758111331314424, -122.50245020588672)",1,8,3,56,35,35
43627,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,2230 35th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/22/2016 12:00:00 AM,0,3x3,Permit Number 775700,5985470.858,2100027.43,37.74543556,-122.4929669,"(37.74543556184752, -122.49296686595936)",1,8,3,29491,35,35
255577,Permitted Site,Acer buergeranum :: Trident Maple,1302 Taylor St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/18/2018 12:00:00 AM,3,3x3,Permit Number 779634,6008965.409,2117359.873,37.7943724,-122.4129514,"(37.79437239994614, -122.4129514212397)",3,1,10,28857,21,21
92448,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2079 46th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/30/2009 12:00:00 AM,4,3x3,Permit Number 52839,5981971.44,2100959.372,37.74778915,-122.5051361,"(37.74778914516768, -122.50513614233427)",1,8,3,29491,35,35
83796,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1518 46th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/25/2011 12:00:00 AM,1,3x3,Permit Number 767121,5981891.705,2104730.233,37.75813817,-122.5056914,"(37.75813817409279, -122.50569135221615)",1,8,3,56,35,35
92373,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1951 33rd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/28/2009 12:00:00 AM,2,3x3,Permit Number 52783,5985978.386,2101951.816,37.75074907,-122.4913536,"(37.750749072292656, -122.49135355282378)",1,8,3,29491,35,35
73311,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,3993 24th St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/27/2012 12:00:00 AM,3,3x3,Permit Number 769743,6003233.131,2101819.037,37.75137765,-122.4316757,"(37.75137765197421, -122.43167569030692)",2,4,5,28862,22,22
84265,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,766 25th Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,03/29/2018 12:00:00 AM,3,3x3,Permit Number 51838,5988211.58,2110760.949,37.77506679,-122.4842771,"(37.775066787042206, -122.48427705730376)",11,6,2,55,26,29
254270,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,399 Melrose Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/30/2018 12:00:00 AM,3,3x3,Permit Number 781229,5997471.202,2095517.431,37.73374669,-122.4511466,"(37.73374668791143, -122.45114661874871)",9,7,4,59,40,41
70331,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,73 Danton St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/28/2010 12:00:00 AM,6,3x3,Permit Number 54058,6002878.823,2094505.598,37.73127655,-122.4323786,"(37.73127655375703, -122.43237864406011)",9,7,5,28861,25,28
52449,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',447 11th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/27/2005 12:00:00 AM,5,3x3,Permit Number 48562,5992476.755,2112405.611,37.77983,-122.4696428,"(37.77983000309147, -122.46964277097732)",11,6,2,54,11,11
42987,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,2X Yale St,5,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,09/16/2000 12:00:00 AM,8,4x4,Permit Number 42867,6006665.254,2093600.889,37.7290064,-122.4192241,"(37.72900639857967, -122.41922408324253)",9,3,7,309,5,7
42356,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,380X Flood Ave,15,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,06/23/2000 12:00:00 AM,5,3x3,Permit Number 42547,5998132.774,2094246.318,37.73029437,-122.4487679,"(37.73029436980974, -122.4487678532286)",9,7,4,28861,40,41
34390,Permitted Site,Prunus cerasifera :: Cherry Plum,121 Miguel St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/15/1997 12:00:00 AM,8,3x3,Permit Number 38138,6004012.834,2097023.524,37.73825445,-122.4286376,"(37.73825444720895, -122.42863757907438)",2,7,5,63,7,10
108524,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1669 18th Ave,1,Sidewalk: Property side : Cutout,Tree,Private,FUF,12/23/2014 12:00:00 AM,3,3x3,Permit Number 773675,5990564.494,2104037.468,37.75674264,-122.4756468,"(37.75674264236149, -122.47564683648295)",1,8,4,56,12,14
102201,Permitted Site,Ulmus parvifolia 'Sempervirens' :: Weeping Chinese Elm,442 Noe St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-02-2013 00:00,3,3x3,Permit Number 769775,6002908.2,2105655.8,37.76189406,-122.4330734,"(37.76189406367148, -122.4330734386448)",15,4,5,28862,3,5
95935,DPW Maintained,Lagunaria patersonii :: Primrose Tree,706 28th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2011 12:00:00 AM,5,3x3,Permit Number 767632,5987262.82,2111075.265,37.77587452,-122.4875821,"(37.77587452311487, -122.48758207689993)",11,6,2,55,26,29
30656,Permitted Site,Pyrus kawakamii :: Evergreen Pear,35 Lafayette St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/30/1995 12:00:00 AM,10,3x3,Permit Number 34590,6007536.64,2109665.027,37.77316392,-122.4173496,"(37.77316391632928, -122.41734957960738)",8,2,9,28853,19,20
108521,Permitted Site,Acer buergeranum :: Trident Maple,1969 17th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,Fire Dept,12/23/2014 12:00:00 AM,3,3x3,Permit Number 773668,5990944.215,2102008.87,37.75119465,-122.4741856,"(37.75119465053919, -122.47418561882421)",1,8,4,29491,12,14
254027,Permitted Site,Agonis flexuosa :: Peppermint Willow,1486 46th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-02-2018 00:00,3,3x3,Permit Number 781497,5981881.098,2104983.584,37.75883318,-122.5057468,"(37.75883317845943, -122.50574681687733)",1,8,3,56,35,35
92444,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2643 45th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/30/2009 12:00:00 AM,3,3x3,Permit Number 52835,5982411.095,2097116.484,37.73726349,-122.5033314,"(37.737263493475965, -122.50333136434126)",1,8,3,29491,35,35
38268,DPW Maintained,Acer rubrum 'Armstrong' :: Armstrong Red Maple,1300 22nd St,4,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05-03-2017 00:00,3,3x3,Permit Number 42733,6014084.172,2103880.959,37.75764834,-122.3942956,"(37.75764834181925, -122.394295592984)",10,3,8,28856,29,26
102120,DPW Maintained,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',3906 24th St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/27/2012 12:00:00 AM,3,3x3,Permit Number 769743,6003747.7,2101944.5,37.7517513,-122.4299052,"(37.751751298202, -122.42990520043611)",2,4,5,28862,22,22
50502,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,744 Naples St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/18/2017 01:37:00 PM,3,3x3,Permit Number 767517,6002255.615,2089339.388,37.71705594,-122.434164,"(37.717055943857915, -122.43416400067628)",9,7,6,28861,5,7
93632,DPW Maintained,Acacia baileyana 'Purpurea' :: Purple-leaf Acacia,151X Palm Ave,2,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,01/31/2018 12:00:00 AM,3,3x3,Permit Number 53266,5995882.079,2113403.993,37.78276752,-122.4579346,"(37.78276752304661, -122.45793459579627)",11,6,1,54,31,31
43312,DPW Maintained,Pittosporum crassifolium :: Karo Tree,148X Paris St,3,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,06-04-2008 00:00,6,3x3,Permit Number 50666,6003053.848,2092643.733,37.72617421,-122.4316407,"(37.726174213265445, -122.43164067119872)",9,7,6,28861,5,7
254691,Permitted Site,Magnolia grandiflora 'Russet' :: Russet Magnolia,1207 30th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03/20/2018 12:00:00 AM,3,3x3,Permit Number 778150,5986738.328,2107038.7,37.76476064,-122.4890996,"(37.76476064025416, -122.48909957639876)",1,8,3,56,35,35
84827,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2680 Post St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/25/2011 12:00:00 AM,3,3x3,Permit Number 53660,5999436.259,2113644.455,37.78363133,-122.445656,"(37.78363132584107, -122.44565597890133)",15,6,11,29490,31,31
71784,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,335 London St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-07-2011 00:00,7,3x3,Permit Number 767514,6002237.259,2091765.264,37.72371582,-122.4344008,"(37.72371581660853, -122.43440079037892)",9,7,6,28861,5,7
226590,Private,Eriobotrya deflexa :: Bronze Loquat,837 Duncan St,1,Sidewalk: Curb side : Cutout,Tree,Private,Port,08/14/2019 12:00:00 AM,3,3x3,Permit Number 784594,6001099.548,2099653.234,37.7453097,-122.4388987,"(37.74530970447877, -122.43889866055824)",2,4,5,63,22,22
83699,Undocumented,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,52 Hartford St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-02-2013 00:00,4,3x3,Permit Number 769773,6002629,2105596,37.76171403,-122.4340348,"(37.76171402608121, -122.43403480550856)",15,4,5,28862,3,5
108564,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,208 Goettingen St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/24/2014 12:00:00 AM,3,3x3,Permit Number 772581,6010035.655,2093553.929,37.72906669,-122.407569,"(37.72906669377246, -122.40756898743429)",10,3,7,309,28,25
244734,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,99 Surrey St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/22/2018 12:00:00 AM,3,3x3,Permit Number 781234,6002400.585,2096245.146,37.73602582,-122.4341563,"(37.73602582314018, -122.43415630609219)",2,7,5,63,7,10
30661,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',80x Lafayette St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/30/1995 12:00:00 AM,8,3x3,Permit Number 34594,6007679,2109478,37.77265839,-122.4168439,"(37.77265839310465, -122.41684388201817)",8,2,9,28853,19,20
95909,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1455 29th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/27/2011 12:00:00 AM,3,3x3,Permit Number 767610,5987104.575,2105375.166,37.7602144,-122.4877106,"(37.76021440457142, -122.48771061732444)",1,8,3,56,35,35
52935,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,37 Rudden Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08-03-2006 00:00,1,3x3,Permit Number 48921,6000220.734,2091976.709,37.72418172,-122.4413867,"(37.72418172389603, -122.44138671951801)",9,7,6,28861,25,28
254248,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2236 Cecilia Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/25/2018 12:00:00 AM,3,3x3,Permit Number 781258,5991534.153,2099985.481,37.74567311,-122.4719981,"(37.74567310515566, -122.47199810565186)",1,8,4,29491,40,41
49838,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,630 San Bruno Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/18/2018 12:00:00 AM,3,3x3,Permit Number 781214,6010947.625,2105199.056,37.76109269,-122.4052359,"(37.761092694903944, -122.40523592661454)",10,3,8,28856,29,26
95903,DPW Maintained,Arbutus unedo :: Strawberry Tree,1986 23rd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/27/2011 12:00:00 AM,2,3x3,Permit Number 767605,5989131.177,2101822.543,37.75057785,-122.4804416,"(37.75057784879321, -122.48044159155391)",1,8,3,29491,35,35
92419,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1522 38th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,1,3x3,Permit Number 52812,5984373.438,2104797.535,37.75846871,-122.4971135,"(37.75846871495958, -122.49711354866484)",1,8,3,56,35,35
90657,DPW Maintained,Tree(s) ::,3450 Cabrillo St,2,Sidewalk: Curb side : Cutout,Tree,DPW,Cleary Bros. Landscape,12-07-2015 00:00,3,3x3,Permit Number 776853,5984933.736,2110433.593,37.77397656,-122.4955915,"(37.77397656099819, -122.4955915172961)",11,6,2,55,26,29
95770,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,323 Naples St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-07-2011 00:00,3,3x3,Permit Number 767505,6003770.875,2091665.786,37.7235296,-122.4290923,"(37.72352960478447, -122.42909225239922)",9,7,6,28861,5,7
92421,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1746 38th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,3,3x3,Permit Number 52814,5984424.321,2103274.516,37.75428991,-122.4968252,"(37.75428990934489, -122.4968251718572)",1,8,3,56,35,35
38263,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,711 22nd St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/27/1998 12:00:00 AM,3,3x3,Permit Number 40366,6015782.171,2103924.244,37.75786143,-122.3884262,"(37.75786143412226, -122.38842618690579)",10,3,8,28856,29,26
109191,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1340 47th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-02-2015 00:00,3,3x3,Permit Number 773400,5981564.2,2105932,37.7614186,-122.5069131,"(37.761418601404266, -122.50691312814543)",1,8,3,56,35,35
95715,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,922 Avalon Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-07-2011 00:00,2,3x3,Permit Number 767470,6005041.968,2091992.1,37.72449746,-122.4247215,"(37.72449746237863, -122.42472151131122)",9,7,6,28861,5,7
109717,Permitted Site,Callistemon citrinus :: Lemon Bottlebrush,3832 Moraga St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-02-2015 00:00,3,3x3,Permit Number 773646,5982350.4,2103585.5,37.75502205,-122.5040202,"(37.755022045975295, -122.50402022585091)",1,8,3,56,35,35
53050,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1024 Pacific Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-02-2011 00:00,3,3x3,Permit Number 767676,6009180.159,2118047.867,37.79627352,-122.412257,"(37.79627351507782, -122.41225700667597)",3,1,10,308,21,21
84596,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,660-668 Clementina St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/18/2008 12:00:00 AM,3,3x3,Permit Number 50124,6009623.565,2110595.799,37.77583679,-122.4101963,"(37.77583679230876, -122.41019633042073)",8,2,9,28853,34,34
102067,Permitted Site,Magnolia grandiflora 'Russet' :: Russet Magnolia,24 Coso Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/18/2012 12:00:00 AM,3,3x3,Permit Number 769727,6007035.7,2099866.2,37.74623041,-122.4183875,"(37.746230411674595, -122.41838748255816)",2,7,7,28859,2,2
82977,DPW Maintained,Pittosporum undulatum :: Victorian Box,183 Madrid St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-01-2009 00:00,5,3x3,Permit Number 52328,6003827.799,2092765.671,37.72655287,-122.4289739,"(37.72655286740994, -122.42897385577567)",9,7,6,28861,5,7
39767,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,476 Eddy St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09/23/2000 12:00:00 AM,3,2x2,Permit Number 42916,6008173.906,2113469.917,37.78364707,-122.4154146,"(37.7836470686025, -122.4154146018985)",7,10,9,28858,36,36
92375,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2127 33rd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/28/2009 12:00:00 AM,2,3x3,Permit Number 52785,5986022.582,2100740.971,37.747427,-122.4911116,"(37.747427004913824, -122.49111162096007)",1,8,3,29491,35,35
49895,Permitted Site,Lagunaria patersonii :: Primrose Tree,1411 15th St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-01-2003 00:00,4,3x3,Permit Number 46669,6007945.549,2107355.958,37.76684675,-122.4157716,"(37.766846751831764, -122.41577157383719)",8,4,7,28853,19,20
35946,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,41 Crescent Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04/27/1998 12:00:00 AM,14,3x3,Permit Number 39108,6005372.497,2095946.005,37.73537267,-122.4238599,"(37.73537267491175, -122.42385993484352)",2,7,7,28859,2,2
97250,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,301X Excelsior Ave,6,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,09-07-2011 00:00,3,4x4,Permit Number 767495,6003264.304,2092207.689,37.72498886,-122.430882,"(37.72498886092398, -122.43088203369066)",9,7,6,28861,5,7
108460,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,944 Hampshire St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/22/2014 12:00:00 AM,3,3x3,Permit Number 773734,6010189.196,2103716.389,37.7569792,-122.4077545,"(37.75697919544208, -122.40775446824254)",2,4,7,28859,19,20
